,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
180,GO:BP,GO:0030001,metal ion transport,3.4055020727252347e-16,True,"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",284,4316,28,13824,0.006487488415199258,0.09859154929577464,fastevol,['GO:0006812']
181,GO:BP,GO:0007265,Ras protein signal transduction,3.7339451385275965e-16,True,"""A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state."" [GOC:bf]",163,4316,7,13824,0.0016218721037998146,0.04294478527607362,fastevol,['GO:0007264']
182,GO:CC,GO:0031224,intrinsic component of membrane,3.992729604072809e-16,True,"""The component of a membrane consisting of the gene products having some covalently attached portion, for example part of a peptide sequence or some other covalently attached group such as a GPI anchor, which spans or is embedded in one or both leaflets of the membrane."" [GOC:mah]",3232,4316,814,13824,0.18860055607043558,0.25185643564356436,fastevol,"['GO:0016020', 'GO:0110165']"
183,GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,4.3977217476491043e-16,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",455,4316,64,13824,0.014828544949026877,0.14065934065934066,fastevol,"['GO:0000904', 'GO:0048666']"
184,GO:MF,GO:0015291,secondary active transmembrane transporter activity,5.707742244009994e-16,True,"""Enables the transfer of a solute from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy, not direct ATP coupling. Secondary active transporters include symporters and antiporters."" [GOC:mtg_transport, ISBN:0198506732, ISBN:0815340729, PMID:10839820]",144,4316,5,13824,0.0011584800741427247,0.034722222222222224,fastevol,['GO:0022804']
185,GO:BP,GO:0031175,neuron projection development,8.955220693750216e-16,True,"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]",492,4316,73,13824,0.016913809082483782,0.1483739837398374,fastevol,"['GO:0048666', 'GO:0120036']"
186,GO:BP,GO:0048812,neuron projection morphogenesis,1.0803961033446987e-15,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",460,4316,66,13824,0.015291936978683966,0.14347826086956522,fastevol,"['GO:0031175', 'GO:0120039']"
187,GO:BP,GO:0006030,chitin metabolic process,1.234035950919824e-15,True,"""The chemical reactions and pathways involving chitin, a linear polysaccharide consisting of beta-(1->4)-linked N-acetyl-D-glucosamine residues."" [GOC:jl, ISBN:0198506732]",122,4316,2,13824,0.0004633920296570899,0.01639344262295082,fastevol,"['GO:0006022', 'GO:1901071']"
188,GO:BP,GO:0048858,cell projection morphogenesis,1.4781507640797733e-15,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",463,4316,67,13824,0.01552363299351251,0.1447084233261339,fastevol,"['GO:0000902', 'GO:0030030', 'GO:0032990']"
189,GO:BP,GO:0034330,cell junction organization,1.535596280786674e-15,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix."" [GOC:dph, GOC:jl, GOC:mah]",376,4316,48,13824,0.011121408711770158,0.1276595744680851,fastevol,['GO:0016043']
190,GO:BP,GO:0048519,negative regulation of biological process,2.0936947137482515e-15,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1731,4316,393,13824,0.09105653382761816,0.2270363951473137,fastevol,"['GO:0008150', 'GO:0050789']"
191,GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,2.2545392974629968e-15,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",461,4316,67,13824,0.01552363299351251,0.14533622559652928,fastevol,['GO:0048858']
192,GO:CC,GO:0000786,nucleosome,2.4503783749089253e-15,True,"""A complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA into higher order structures."" [GOC:elh]",120,4316,2,13824,0.0004633920296570899,0.016666666666666666,fastevol,"['GO:0000785', 'GO:0032993', 'GO:0044815']"
193,GO:MF,GO:0008010,structural constituent of chitin-based larval cuticle,3.156540242466848e-15,True,"""The action of a molecule that contributes to the structural integrity of the chitin-based cuticle of a larva. An example of this is found in Drosophila melanogaster."" [GOC:mah, GOC:mtg_sensu]",107,4316,1,13824,0.00023169601482854495,0.009345794392523364,fastevol,['GO:0005214']
194,GO:BP,GO:0098656,anion transmembrane transport,3.555596255002219e-15,True,"""The process in which an anion is transported across a membrane."" [GOC:dos, GOC:vw]",233,4316,20,13824,0.004633920296570899,0.08583690987124463,fastevol,"['GO:0006820', 'GO:0034220']"
195,GO:CC,GO:0062129,chitin-based extracellular matrix,3.564771319131078e-15,True,"""Any constituent part of a chitin-based noncellular, hardened, or membranous extracellular matrix secreted from the apical surface of an epithelial sheet."" [PMID:23955854]",127,4316,3,13824,0.0006950880444856349,0.023622047244094488,fastevol,['GO:0031012']
196,GO:MF,GO:0008237,metallopeptidase activity,3.860848057050983e-15,True,"""Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",165,4316,9,13824,0.0020852641334569047,0.05454545454545454,fastevol,['GO:0008233']
197,GO:CC,GO:0016021,integral component of membrane,4.420376059871026e-15,True,"""The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos, GOC:go_curators]",3188,4316,808,13824,0.1872103799814643,0.2534504391468005,fastevol,['GO:0031224']
198,GO:BP,GO:0006351,"transcription, DNA-templated",5.364997008058884e-15,True,"""The cellular synthesis of RNA on a template of DNA."" [GOC:jl, GOC:txnOH]",1355,4316,293,13824,0.06788693234476367,0.21623616236162363,fastevol,"['GO:0010467', 'GO:0034645', 'GO:0097659']"
199,GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,6.095661077208437e-15,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",977,4316,194,13824,0.04494902687673772,0.1985670419651996,fastevol,"['GO:0009892', 'GO:0043170', 'GO:0060255']"
200,GO:BP,GO:0097659,nucleic acid-templated transcription,6.277546775700905e-15,True,"""The cellular synthesis of RNA on a template of nucleic acid (DNA or RNA)."" [GOC:pr, GOC:txnOH, GOC:vw]",1365,4316,296,13824,0.0685820203892493,0.21684981684981686,fastevol,['GO:0032774']
201,GO:MF,GO:0003676,nucleic acid binding,6.862210371530377e-15,True,"""Interacting selectively and non-covalently with any nucleic acid."" [GOC:jl]",1926,4316,452,13824,0.10472659870250231,0.23468328141225336,fastevol,"['GO:0097159', 'GO:1901363']"
202,GO:BP,GO:0048583,regulation of response to stimulus,7.43168763598623e-15,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",999,4316,200,13824,0.04633920296570899,0.2002002002002002,fastevol,"['GO:0050789', 'GO:0050896']"
203,GO:MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",7.943437316900572e-15,True,"""Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced or incorporated into a donor."" [GOC:mah]",175,4316,11,13824,0.0025486561631139944,0.06285714285714286,fastevol,['GO:0016491']
204,GO:BP,GO:0015672,monovalent inorganic cation transport,1.1560724962898924e-14,True,"""The directed movement of inorganic cations with a valency of one into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Inorganic cations are atoms or small molecules with a positive charge which do not contain carbon in covalent linkage."" [GOC:ai]",250,4316,24,13824,0.005560704355885079,0.096,fastevol,['GO:0006812']
205,GO:BP,GO:0009056,catabolic process,1.2549706566273902e-14,True,"""The chemical reactions and pathways resulting in the breakdown of substances, including the breakdown of carbon compounds with the liberation of energy for use by the cell or organism."" [ISBN:0198547684]",1172,4316,246,13824,0.056997219647822055,0.2098976109215017,fastevol,['GO:0008152']
206,GO:BP,GO:0048523,negative regulation of cellular process,1.2600539014743475e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1523,4316,340,13824,0.07877664504170528,0.2232435981615233,fastevol,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
207,GO:BP,GO:0051172,negative regulation of nitrogen compound metabolic process,1.2663113722799215e-14,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",795,4316,149,13824,0.0345227062094532,0.18742138364779873,fastevol,"['GO:0006807', 'GO:0009892', 'GO:0051171']"
208,GO:BP,GO:0050906,detection of stimulus involved in sensory perception,1.2801301437253745e-14,True,"""The series of events involved in sensory perception in which a sensory stimulus is received and converted into a molecular signal."" [GOC:ai, GOC:dos, GOC:dph]",171,4316,10,13824,0.0023169601482854493,0.05847953216374269,fastevol,"['GO:0007600', 'GO:0051606']"
209,GO:BP,GO:0032774,RNA biosynthetic process,1.2976510222608786e-14,True,"""The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."" [GOC:mah, GOC:txnOH]",1367,4316,298,13824,0.0690454124189064,0.21799561082662766,fastevol,"['GO:0009059', 'GO:0016070', 'GO:0034654']"
210,GO:BP,GO:0098662,inorganic cation transmembrane transport,1.597800061688769e-14,True,"""A process in which an inorganic cation is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",304,4316,35,13824,0.008109360518999072,0.11513157894736842,fastevol,"['GO:0098655', 'GO:0098660']"
211,GO:BP,GO:0050793,regulation of developmental process,1.597800061688769e-14,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",717,4316,130,13824,0.030120481927710843,0.18131101813110181,fastevol,"['GO:0032502', 'GO:0050789']"
212,GO:BP,GO:0040011,locomotion,2.070217019466018e-14,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",683,4316,122,13824,0.028266913809082483,0.17862371888726208,fastevol,['GO:0008150']
213,GO:BP,GO:0032990,cell part morphogenesis,2.2603036706941022e-14,True,"""The process in which the anatomical structures of a cell part are generated and organized."" [GOC:mah]",472,4316,72,13824,0.016682113067655237,0.15254237288135594,fastevol,['GO:0032989']
214,GO:BP,GO:1901575,organic substance catabolic process,2.2603036706941022e-14,True,"""The chemical reactions and pathways resulting in the breakdown of an organic substance, any molecular entity containing carbon."" [GOC:pr, GOC:TermGenie]",980,4316,197,13824,0.045644114921223354,0.2010204081632653,fastevol,"['GO:0009056', 'GO:0071704']"
215,GO:BP,GO:0009790,embryo development,2.326174806411351e-14,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",545,4316,89,13824,0.0206209453197405,0.163302752293578,fastevol,['GO:0007275']
216,GO:BP,GO:0032504,multicellular organism reproduction,2.458212643054221e-14,True,"""The biological process in which new individuals are produced by one or two multicellular organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:isa_complete, GOC:jid]",1377,4316,302,13824,0.06997219647822057,0.21931735657225854,fastevol,"['GO:0000003', 'GO:0032501']"
217,GO:BP,GO:0019438,aromatic compound biosynthetic process,3.859265387820087e-14,True,"""The chemical reactions and pathways resulting in the formation of aromatic compounds, any substance containing an aromatic carbon ring."" [GOC:ai]",1675,4316,384,13824,0.08897126969416126,0.22925373134328358,fastevol,"['GO:0006725', 'GO:0044249']"
218,KEGG,KEGG:00000,KEGG root term,4.6717712675191694e-14,True,KEGG root term,3046,4316,771,13824,0.17863762743280814,0.2531188443860801,fastevol,[]
219,GO:BP,GO:0032989,cellular component morphogenesis,5.938002392626384e-14,True,"""The process in which cellular structures, including whole cells or cell parts, are generated and organized."" [GOC:dph, GOC:mah, GOC:tb]",599,4316,103,13824,0.02386468952734013,0.17195325542570952,fastevol,"['GO:0009653', 'GO:0016043', 'GO:0048869']"
220,GO:BP,GO:0034329,cell junction assembly,6.279069859365414e-14,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",233,4316,22,13824,0.005097312326227989,0.0944206008583691,fastevol,"['GO:0022607', 'GO:0034330']"
221,GO:MF,GO:0015081,sodium ion transmembrane transporter activity,7.491221741093233e-14,True,"""Enables the transfer of sodium ions (Na+) from one side of a membrane to the other."" [GOC:ai, GOC:BHF]",107,4316,2,13824,0.0004633920296570899,0.018691588785046728,fastevol,"['GO:0015077', 'GO:0046873']"
222,GO:BP,GO:0009888,tissue development,7.599360391886397e-14,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",1091,4316,228,13824,0.05282669138090825,0.20898258478460127,fastevol,['GO:0048856']
223,GO:BP,GO:0050907,detection of chemical stimulus involved in sensory perception,7.85887052758544e-14,True,"""The series of events in which a chemical stimulus is received and converted into a molecular signal as part of sensory perception."" [GOC:ai, GOC:dos]",146,4316,7,13824,0.0016218721037998146,0.04794520547945205,fastevol,"['GO:0007606', 'GO:0009593', 'GO:0050906']"
224,GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,8.34055213503017e-14,True,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",1596,4316,364,13824,0.08433734939759036,0.22807017543859648,fastevol,"['GO:0006139', 'GO:0018130', 'GO:0019438', 'GO:0044271', 'GO:1901362']"
225,GO:MF,GO:0004930,G protein-coupled receptor activity,8.65378157371735e-14,True,"""Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:bf, http://www.iuphar-db.org, Wikipedia:GPCR]",122,4316,4,13824,0.0009267840593141798,0.03278688524590164,fastevol,['GO:0004888']
226,GO:BP,GO:1901071,glucosamine-containing compound metabolic process,9.059379489691981e-14,True,"""The chemical reactions and pathways involving glucosamine-containing compounds (glucosamines)."" [GOC:TermGenie]",132,4316,5,13824,0.0011584800741427247,0.03787878787878788,fastevol,['GO:0006040']
227,GO:BP,GO:0006928,movement of cell or subcellular component,1.1019025378835416e-13,True,"""The directed, self-propelled movement of a cell or subcellular component without the involvement of an external agent such as a transporter or a pore."" [GOC:dgh, GOC:dph, GOC:jl, GOC:mlg]",770,4316,146,13824,0.033827618164967564,0.18961038961038962,fastevol,['GO:0009987']
228,GO:BP,GO:0009892,negative regulation of metabolic process,1.1782707490043741e-13,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",1023,4316,211,13824,0.048887859128822986,0.20625610948191594,fastevol,"['GO:0008152', 'GO:0019222', 'GO:0048519']"
229,GO:BP,GO:0007155,cell adhesion,1.9208116354604212e-13,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",234,4316,23,13824,0.005329008341056534,0.09829059829059829,fastevol,"['GO:0009987', 'GO:0022610']"
230,GO:BP,GO:2000112,regulation of cellular macromolecule biosynthetic process,1.9208116354604212e-13,True,"""Any process that modulates the frequency, rate or extent of cellular macromolecule biosynthetic process."" [GOC:obol]",1454,4316,327,13824,0.0757645968489342,0.2248968363136176,fastevol,"['GO:0010556', 'GO:0031326', 'GO:0034645']"
231,GO:MF,GO:0020037,heme binding,1.9665681603890577e-13,True,"""Interacting selectively and non-covalently with heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring."" [GOC:ai]",140,4316,7,13824,0.0016218721037998146,0.05,fastevol,['GO:0046906']
232,GO:BP,GO:1901565,organonitrogen compound catabolic process,2.0830862217328455e-13,True,"""The chemical reactions and pathways resulting in the breakdown of organonitrogen compound."" [GOC:pr, GOC:TermGenie]",588,4316,102,13824,0.023632993512511583,0.17346938775510204,fastevol,"['GO:1901564', 'GO:1901575']"
233,GO:BP,GO:1901362,organic cyclic compound biosynthetic process,2.3194287156713297e-13,True,"""The chemical reactions and pathways resulting in the formation of organic cyclic compound."" [GOC:TermGenie]",1722,4316,401,13824,0.09291010194624652,0.23286875725900116,fastevol,"['GO:1901360', 'GO:1901576']"
234,GO:BP,GO:0009966,regulation of signal transduction,2.362347035543025e-13,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",801,4316,155,13824,0.035912882298424466,0.19350811485642946,fastevol,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']"
235,GO:CC,GO:0097447,dendritic tree,3.523450539865371e-13,True,"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]",211,4316,19,13824,0.004402224281742354,0.09004739336492891,fastevol,"['GO:0036477', 'GO:0043005']"
236,GO:CC,GO:0030425,dendrite,3.523450539865371e-13,True,"""A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."" [GOC:aruk, GOC:bc, GOC:dos, GOC:mah, GOC:nln, ISBN:0198506732]",211,4316,19,13824,0.004402224281742354,0.09004739336492891,fastevol,"['GO:0043005', 'GO:0097447']"
237,GO:BP,GO:0061564,axon development,3.7551249247837875e-13,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",361,4316,50,13824,0.011584800741427247,0.13850415512465375,fastevol,['GO:0031175']
238,GO:BP,GO:0048729,tissue morphogenesis,3.784624890746763e-13,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",634,4316,114,13824,0.026413345690454126,0.17981072555205047,fastevol,"['GO:0009653', 'GO:0009888']"
239,GO:BP,GO:0031324,negative regulation of cellular metabolic process,3.794001258080121e-13,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",853,4316,169,13824,0.0391566265060241,0.1981242672919109,fastevol,"['GO:0009892', 'GO:0031323', 'GO:0044237', 'GO:0048523']"
240,GO:BP,GO:0022610,biological adhesion,4.4181446018912976e-13,True,"""The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions."" [GOC:isa_complete]",241,4316,25,13824,0.0057924003707136235,0.1037344398340249,fastevol,['GO:0008150']
241,GO:MF,GO:0016788,"hydrolase activity, acting on ester bonds",4.843644374606387e-13,True,"""Catalysis of the hydrolysis of any ester bond."" [GOC:jl]",537,4316,92,13824,0.021316033364226137,0.1713221601489758,fastevol,['GO:0016787']
242,GO:BP,GO:0007608,sensory perception of smell,7.006124781120159e-13,True,"""The series of events required for an organism to receive an olfactory stimulus, convert it to a molecular signal, and recognize and characterize the signal. Olfaction involves the detection of chemical composition of an organism's ambient medium by chemoreceptors. This is a neurological process."" [GOC:ai]",139,4316,7,13824,0.0016218721037998146,0.050359712230215826,fastevol,['GO:0007606']
243,GO:BP,GO:0002009,morphogenesis of an epithelium,7.308258977944439e-13,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",614,4316,110,13824,0.025486561631139944,0.1791530944625407,fastevol,"['GO:0048729', 'GO:0060429']"
244,GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,9.277320272974847e-13,True,"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",1471,4316,335,13824,0.07761816496756256,0.22773623385452074,fastevol,"['GO:0009059', 'GO:0009889', 'GO:0060255']"
245,GO:CC,GO:0120025,plasma membrane bounded cell projection,1.0594798144879278e-12,True,"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]",749,4316,144,13824,0.033364226135310475,0.19225634178905207,fastevol,['GO:0042995']
246,GO:MF,GO:0046906,tetrapyrrole binding,1.0876949988495598e-12,True,"""Interacting selectively and non-covalently with a tetrapyrrole, a compound containing four pyrrole nuclei variously substituted and linked to each other through carbons at the alpha position."" [GOC:curators, ISBN:0198506732]",141,4316,8,13824,0.0018535681186283596,0.05673758865248227,fastevol,"['GO:0097159', 'GO:1901363']"
247,GO:BP,GO:0010033,response to organic substance,1.1727366551254076e-12,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm, PMID:23356676]",656,4316,121,13824,0.028035217794253938,0.18445121951219512,fastevol,['GO:0042221']
248,GO:BP,GO:0060429,epithelium development,1.3757336702084294e-12,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",995,4316,208,13824,0.04819277108433735,0.20904522613065327,fastevol,['GO:0009888']
249,GO:CC,GO:0042995,cell projection,1.6512942335963097e-12,True,"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]",758,4316,147,13824,0.03405931417979611,0.19393139841688653,fastevol,['GO:0110165']
250,GO:BP,GO:0006040,amino sugar metabolic process,1.7988372087539929e-12,True,"""The chemical reactions and pathways involving any amino sugar, sugars containing an amino group in place of a hydroxyl group."" [GOC:jl, ISBN:0192801023]",136,4316,7,13824,0.0016218721037998146,0.051470588235294115,fastevol,['GO:1901135']
251,GO:BP,GO:0031326,regulation of cellular biosynthetic process,1.81027259215558e-12,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:mah]",1524,4316,351,13824,0.08132530120481928,0.23031496062992127,fastevol,"['GO:0009889', 'GO:0031323', 'GO:0044249']"
252,GO:BP,GO:0007409,axonogenesis,1.9604418245030328e-12,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",349,4316,49,13824,0.011353104726598702,0.14040114613180515,fastevol,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
253,GO:BP,GO:0000003,reproduction,2.1012718571489184e-12,True,"""The production of new individuals that contain some portion of genetic material inherited from one or more parent organisms."" [GOC:go_curators, GOC:isa_complete, GOC:jl, ISBN:0198506732]",1530,4316,353,13824,0.08178869323447636,0.23071895424836603,fastevol,['GO:0008150']
254,GO:MF,GO:0005261,cation channel activity,2.372272407006731e-12,True,"""Enables the energy-independent passage of cations across a lipid bilayer down a concentration gradient."" [GOC:def, GOC:dph, GOC:mtg_transport, GOC:pr, ISBN:0815340729]",179,4316,15,13824,0.003475440222428174,0.08379888268156424,fastevol,"['GO:0005216', 'GO:0022890']"
255,GO:MF,GO:0005342,organic acid transmembrane transporter activity,2.4967987157231994e-12,True,"""Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",97,4316,2,13824,0.0004633920296570899,0.020618556701030927,fastevol,['GO:0008509']
256,GO:MF,GO:0046943,carboxylic acid transmembrane transporter activity,2.4967987157231994e-12,True,"""Enables the transfer of carboxylic acids from one side of a membrane to the other. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",97,4316,2,13824,0.0004633920296570899,0.020618556701030927,fastevol,"['GO:0005342', 'GO:0015318']"
257,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,2.6467688089877913e-12,True,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]",440,4316,70,13824,0.016218721037998145,0.1590909090909091,fastevol,"['GO:0006357', 'GO:0006366', 'GO:0045893']"
258,GO:MF,GO:0016772,"transferase activity, transferring phosphorus-containing groups",2.694018302398154e-12,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor)."" [GOC:jl, ISBN:0198506732]",503,4316,86,13824,0.019925857275254866,0.1709741550695825,fastevol,['GO:0016740']
259,GO:BP,GO:0018130,heterocycle biosynthetic process,2.837513915189578e-12,True,"""The chemical reactions and pathways resulting in the formation of heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198547684]",1665,4316,391,13824,0.09059314179796107,0.23483483483483483,fastevol,"['GO:0044249', 'GO:0046483']"
260,GO:MF,GO:0005506,iron ion binding,3.5800892198928196e-12,True,"""Interacting selectively and non-covalently with iron (Fe) ions."" [GOC:ai]",155,4316,11,13824,0.0025486561631139944,0.07096774193548387,fastevol,['GO:0046914']
261,GO:BP,GO:0097485,neuron projection guidance,4.3058038083606984e-12,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",295,4316,38,13824,0.008804448563484708,0.1288135593220339,fastevol,"['GO:0006928', 'GO:0006935', 'GO:0048812']"
262,GO:CC,GO:0031252,cell leading edge,5.84298645896827e-12,True,"""The area of a motile cell closest to the direction of movement."" [GOC:pg]",126,4316,6,13824,0.0013901760889712697,0.047619047619047616,fastevol,['GO:0110165']
263,GO:BP,GO:0006935,chemotaxis,6.756219053824292e-12,True,"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]",307,4316,41,13824,0.009499536607970344,0.13355048859934854,fastevol,"['GO:0042221', 'GO:0042330']"
264,GO:BP,GO:0098609,cell-cell adhesion,6.756219053824292e-12,True,"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]",138,4316,8,13824,0.0018535681186283596,0.057971014492753624,fastevol,['GO:0007155']
