,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
273,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,6.233592650274549e-11,True,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]",440,9484,366,13824,0.03859131168283425,0.8318181818181818,other,"['GO:0006357', 'GO:0006366', 'GO:0045893']"
274,GO:BP,GO:0007411,axon guidance,7.248954387266699e-11,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",287,9484,248,13824,0.026149304091100802,0.8641114982578397,other,"['GO:0007409', 'GO:0097485']"
275,GO:BP,GO:0002009,morphogenesis of an epithelium,7.248954387266699e-11,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",614,9484,497,13824,0.052404048924504426,0.8094462540716613,other,"['GO:0048729', 'GO:0060429']"
276,GO:MF,GO:0015399,primary active transmembrane transporter activity,7.468576514378981e-11,True,"""Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source, directly using ATP. Primary energy sources known to be coupled to transport are chemical, electrical and solar sources."" [GOC:mtg_transport, ISBN:0815340729, TC:3.-.-.-.-]",128,9484,120,13824,0.012652889076339097,0.9375,other,['GO:0022804']
277,GO:MF,GO:0004984,olfactory receptor activity,7.791136159613892e-11,True,"""Combining with an odorant and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity in response to detection of smell."" [GOC:bf, GOC:dph, GOC:sart, PMID:19135896, PMID:21041441]",70,9484,70,13824,0.007380851961197807,1.0,other,['GO:0004888']
278,GO:MF,GO:0004842,ubiquitin-protein transferase activity,7.791136159613892e-11,True,"""Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."" [GOC:BioGRID, GOC:jh2, PMID:9635407]",208,9484,185,13824,0.019506537326022776,0.8894230769230769,other,['GO:0019787']
279,GO:MF,GO:0046982,protein heterodimerization activity,8.771357270864564e-11,True,"""Interacting selectively and non-covalently with a nonidentical protein to form a heterodimer."" [GOC:ai]",227,9484,200,13824,0.021088148460565163,0.8810572687224669,other,['GO:0046983']
280,GO:MF,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",9.597267724181664e-11,True,"""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",133,9484,124,13824,0.013074652045550401,0.9323308270676691,other,['GO:0016491']
281,GO:BP,GO:0008038,neuron recognition,1.0056380591571045e-10,True,"""The process in which a neuronal cell in a multicellular organism interprets its surroundings."" [GOC:go_curators]",117,9484,111,13824,0.011703922395613665,0.9487179487179487,other,"['GO:0008037', 'GO:0048666']"
282,GO:MF,GO:0046983,protein dimerization activity,1.0240364007050297e-10,True,"""The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."" [ISBN:0198506732]",400,9484,334,13824,0.03521720792914382,0.835,other,['GO:0005515']
283,GO:MF,GO:0005506,iron ion binding,1.1043549687619833e-10,True,"""Interacting selectively and non-covalently with iron (Fe) ions."" [GOC:ai]",155,9484,142,13824,0.014972585407001266,0.9161290322580645,other,['GO:0046914']
284,GO:MF,GO:0099094,ligand-gated cation channel activity,1.3236952511527613e-10,True,"""Enables the transmembrane transfer of an inorganic cation by a channel that opens when a specific ligand has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",78,9484,77,13824,0.008118937157317587,0.9871794871794872,other,"['GO:0005261', 'GO:0015276']"
285,GO:BP,GO:0008037,cell recognition,1.5032263275144553e-10,True,"""The process in which a cell in an organism interprets its surroundings."" [GOC:go_curators]",122,9484,115,13824,0.012125685364824968,0.9426229508196722,other,['GO:0009987']
286,GO:BP,GO:0009889,regulation of biosynthetic process,1.5886704871466347e-10,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",1531,9484,1166,13824,0.12294390552509489,0.7615937295885042,other,"['GO:0009058', 'GO:0019222']"
287,GO:BP,GO:0006793,phosphorus metabolic process,1.7227378454340028e-10,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",1176,9484,909,13824,0.09584563475326867,0.7729591836734694,other,['GO:0044237']
288,GO:BP,GO:0035725,sodium ion transmembrane transport,2.1250909768785456e-10,True,"""A process in which a sodium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:vw]",87,9484,85,13824,0.008962463095740194,0.9770114942528736,other,"['GO:0006814', 'GO:0098662']"
289,GO:MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.3147298755030985e-10,True,"""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."" [EC:1.1.1.-, GOC:ai]",112,9484,106,13824,0.011176718684099536,0.9464285714285714,other,['GO:0016614']
290,GO:BP,GO:0018130,heterocycle biosynthetic process,2.737524601366059e-10,True,"""The chemical reactions and pathways resulting in the formation of heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198547684]",1665,9484,1261,13824,0.13296077604386336,0.7573573573573573,other,"['GO:0044249', 'GO:0046483']"
291,GO:BP,GO:0060429,epithelium development,2.891898810131788e-10,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",995,9484,776,13824,0.08182201602699284,0.7798994974874371,other,['GO:0009888']
292,GO:BP,GO:0051603,proteolysis involved in cellular protein catabolic process,2.916667249419728e-10,True,"""The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:ai, GOC:dph, GOC:tb]",373,9484,313,13824,0.03300295234078448,0.839142091152815,other,"['GO:0006508', 'GO:0044257']"
293,GO:BP,GO:0050808,synapse organization,3.132659678028484e-10,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",303,9484,259,13824,0.027309152256431886,0.8547854785478548,other,['GO:0034330']
294,GO:BP,GO:0042391,regulation of membrane potential,4.836139744978921e-10,True,"""Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:jl, GOC:mtg_cardio, GOC:tb, ISBN:0198506732]",99,9484,95,13824,0.010016870518768452,0.9595959595959596,other,['GO:0065008']
295,GO:MF,GO:0019787,ubiquitin-like protein transferase activity,5.952506728202472e-10,True,"""Catalysis of the transfer of a ubiquitin-like from one protein to another via the reaction X-ULP + Y --> Y-ULP + X, where both X-ULP and Y-ULP are covalent linkages. ULP represents a ubiquitin-like protein."" [GOC:mah, GOC:rn, PMID:10806345, PMID:10884686]",224,9484,196,13824,0.02066638549135386,0.875,other,"['GO:0016740', 'GO:0140096']"
296,GO:CC,GO:0032590,dendrite membrane,6.099709494254955e-10,True,"""The portion of the plasma membrane surrounding a dendrite."" [GOC:mah]",66,9484,66,13824,0.006959088991986504,1.0,other,"['GO:0030425', 'GO:0032589']"
297,GO:BP,GO:0044257,cellular protein catabolic process,7.287587595174192e-10,True,"""The chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:jl]",377,9484,315,13824,0.03321383382539013,0.8355437665782494,other,"['GO:0030163', 'GO:0044265', 'GO:0044267']"
298,GO:BP,GO:0010629,negative regulation of gene expression,7.383683517906463e-10,True,"""Any process that decreases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [GOC:dph, GOC:tb]",755,9484,598,13824,0.06305356389708984,0.7920529801324503,other,"['GO:0010467', 'GO:0010468', 'GO:0010605']"
299,GO:BP,GO:0030163,protein catabolic process,7.538152094036213e-10,True,"""The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:mah]",402,9484,334,13824,0.03521720792914382,0.8308457711442786,other,"['GO:0009057', 'GO:0019538', 'GO:1901565']"
300,GO:MF,GO:0016791,phosphatase activity,7.757814895952309e-10,True,"""Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate."" [GOC:curators, GOC:pg]",199,9484,176,13824,0.018557570645297342,0.8844221105527639,other,['GO:0042578']
301,GO:CC,GO:0034702,ion channel complex,7.964521857473965e-10,True,"""A protein complex that spans a membrane and forms a water-filled channel across the phospholipid bilayer allowing selective ion transport down its electrochemical gradient."" [GOC:mah, ISBN:071673706X]",97,9484,93,13824,0.0098059890341628,0.9587628865979382,other,['GO:1902495']
302,GO:MF,GO:0004867,serine-type endopeptidase inhibitor activity,8.05655078800594e-10,True,"""Stops, prevents or reduces the activity of serine-type endopeptidases, enzymes that catalyze the hydrolysis of nonterminal peptide bonds in a polypeptide chain; a serine residue (and a histidine residue) are at the active center of the enzyme."" [GOC:ai]",81,9484,79,13824,0.00832981864192324,0.9753086419753086,other,['GO:0004866']
303,GO:BP,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,8.078417623595869e-10,True,"""The series of events involved in the perception of smell in which an olfactory chemical stimulus is received and converted into a molecular signal."" [GOC:ai]",75,9484,74,13824,0.00780261493040911,0.9866666666666667,other,"['GO:0007608', 'GO:0050907']"
304,GO:BP,GO:0019941,modification-dependent protein catabolic process,9.096904963252125e-10,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."" [GOC:go_curators]",346,9484,291,13824,0.030683256010122312,0.8410404624277457,other,"['GO:0043632', 'GO:0051603']"
305,GO:CC,GO:0043025,neuronal cell body,1.0591300336843617e-09,True,"""The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites."" [GOC:go_curators]",170,9484,153,13824,0.01613243357233235,0.9,other,"['GO:0036477', 'GO:0044297']"
306,GO:BP,GO:0048598,embryonic morphogenesis,1.1242862971467053e-09,True,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",243,9484,211,13824,0.022247996625896247,0.8683127572016461,other,"['GO:0009653', 'GO:0009790']"
307,GO:BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,1.1433022884727004e-09,True,"""The attachment of one cell to another cell via adhesion molecules that are at least partially embedded in the plasma membrane."" [GOC:dos]",74,9484,73,13824,0.007697174188106284,0.9864864864864865,other,['GO:0098609']
308,GO:CC,GO:0045202,synapse,1.41489392715422e-09,True,"""The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane."" [GOC:aruk, ISBN:0198506732, PMID:24619342, PMID:29383328, PMID:31998110]",439,9484,361,13824,0.03806410797132012,0.8223234624145785,other,['GO:0030054']
309,GO:BP,GO:0045892,"negative regulation of transcription, DNA-templated",1.6521723978117183e-09,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",500,9484,407,13824,0.042914382117250106,0.814,other,"['GO:0006351', 'GO:0006355', 'GO:0010629', 'GO:1903507', 'GO:2000113']"
310,GO:BP,GO:0048518,positive regulation of biological process,1.681426316181186e-09,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1873,9484,1405,13824,0.14814424293547027,0.7501334757074213,other,"['GO:0008150', 'GO:0050789']"
311,GO:MF,GO:0015293,symporter activity,1.7893718969841867e-09,True,"""Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy."" [GOC:mtg_transport, ISBN:0815340729, PMID:10839820]",86,9484,83,13824,0.008751581611134542,0.9651162790697675,other,['GO:0015291']
312,GO:BP,GO:0070647,protein modification by small protein conjugation or removal,1.7991072888417777e-09,True,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein."" [GOC:mah]",414,9484,342,13824,0.036060733867566426,0.8260869565217391,other,['GO:0006464']
313,GO:BP,GO:0043207,response to external biotic stimulus,1.9144324958148643e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",495,9484,403,13824,0.0424926191480388,0.8141414141414142,other,"['GO:0009605', 'GO:0009607']"
314,GO:BP,GO:0051707,response to other organism,1.9144324958148643e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",495,9484,403,13824,0.0424926191480388,0.8141414141414142,other,"['GO:0043207', 'GO:0044419']"
315,GO:BP,GO:0009607,response to biotic stimulus,1.9144324958148643e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]",495,9484,403,13824,0.0424926191480388,0.8141414141414142,other,['GO:0050896']
316,GO:BP,GO:0051704,multi-organism process,2.3136582299668626e-09,True,"""A biological process which involves another organism of the same or different species."" [GOC:jl]",1195,9484,917,13824,0.09668916069169127,0.7673640167364016,other,['GO:0008150']
317,GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process,2.4534467629890946e-09,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]",341,9484,286,13824,0.030156052298608182,0.8387096774193549,other,['GO:0019941']
318,GO:BP,GO:0007610,behavior,2.4578978720883024e-09,True,"""The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity."" [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]",612,9484,490,13824,0.051665963728384647,0.8006535947712419,other,['GO:0008150']
319,GO:BP,GO:0035295,tube development,2.5123624740653527e-09,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",735,9484,581,13824,0.061261071277941795,0.7904761904761904,other,"['GO:0007275', 'GO:0048856']"
320,GO:BP,GO:0007416,synapse assembly,2.743491269139967e-09,True,"""The aggregation, arrangement and bonding together of a set of components to form a synapse.  This process ends when the synapse is mature (functional)."" [GOC:mah]",177,9484,158,13824,0.01665963728384648,0.8926553672316384,other,"['GO:0007399', 'GO:0034329', 'GO:0050808']"
321,GO:BP,GO:0043632,modification-dependent macromolecule catabolic process,2.798279041865253e-09,True,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule."" [GOC:jl]",353,9484,295,13824,0.031105018979333616,0.8356940509915014,other,['GO:0044265']
322,GO:BP,GO:0007391,dorsal closure,3.025027793714394e-09,True,"""The process during Drosophila embryogenesis whereby the ectodermal cells of the lateral epithelium stretch in a coordinated fashion to internalize the amnioserosa cells and close the embryo dorsally."" [PMID:9224720]",106,9484,100,13824,0.010544074230282582,0.9433962264150944,other,"['GO:0001700', 'GO:0016331']"
323,KEGG,KEGG:04310,Wnt signaling pathway,3.5371145436535012e-09,True,Wnt signaling pathway,107,9484,101,13824,0.010649514972585407,0.9439252336448598,other,['KEGG:00000']
324,GO:BP,GO:0016331,morphogenesis of embryonic epithelium,3.765077149672719e-09,True,"""The process in which the anatomical structures of embryonic epithelia are generated and organized."" [GOC:jl]",123,9484,114,13824,0.012020244622522143,0.926829268292683,other,"['GO:0002009', 'GO:0048598']"
325,GO:BP,GO:0015711,organic anion transport,4.044185068722667e-09,True,"""The directed movement of organic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage."" [GOC:ai, GOC:krc]",117,9484,109,13824,0.011493040911008013,0.9316239316239316,other,['GO:0071702']
326,GO:MF,GO:0052689,carboxylic ester hydrolase activity,4.8340878666578165e-09,True,"""Catalysis of the hydrolysis of a carboxylic ester bond."" [EC:3.1.1, EC:3.1.1.1, GOC:curators]",147,9484,133,13824,0.014023618726275833,0.9047619047619048,other,['GO:0016788']
327,GO:MF,GO:0008235,metalloexopeptidase activity,4.8340878666578165e-09,True,"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml]",68,9484,67,13824,0.00706452973428933,0.9852941176470589,other,"['GO:0008237', 'GO:0008238']"
328,GO:BP,GO:0048522,positive regulation of cellular process,5.24381437726653e-09,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1746,9484,1311,13824,0.13823281315900465,0.7508591065292096,other,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
329,GO:BP,GO:0048609,multicellular organismal reproductive process,5.24381437726653e-09,True,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",1159,9484,889,13824,0.09373681990721215,0.7670405522001725,other,"['GO:0022414', 'GO:0032504']"
330,GO:BP,GO:0007619,courtship behavior,5.424997501415529e-09,True,"""The behavior of an organism for the purpose of attracting sexual partners."" [GOC:ai, GOC:dph]",116,9484,108,13824,0.011387600168705188,0.9310344827586207,other,['GO:0007617']
331,GO:BP,GO:0019953,sexual reproduction,6.039017175315235e-09,True,"""A reproduction process that creates a new organism by combining the genetic material of two gametes, which may come from two organisms or from a single organism, in the case of self-fertilizing hermaphrodites, e.g. C. elegans, or self-fertilization in plants. It occurs both in eukaryotes and prokaryotes: in multicellular eukaryotic organisms, an individual is created anew; in prokaryotes, the initial cell has additional or transformed genetic material. In a process called genetic recombination, genetic material (DNA) originating from two gametes join up so that homologous sequences are aligned with each other, and this is followed by exchange of genetic information. After the new recombinant chromosome is formed, it is passed on to progeny."" [GOC:jl, GOC:kmv, GOC:krc, GOC:tb, ISBN:0387520546, Wikipedia:Sexual_reproduction]",1165,9484,893,13824,0.09415858287642345,0.7665236051502146,other,"['GO:0000003', 'GO:0044703']"
332,GO:BP,GO:0016567,protein ubiquitination,6.039017175315235e-09,True,"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]",315,9484,265,13824,0.02794179671024884,0.8412698412698413,other,['GO:0032446']
333,GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,6.7441548090334025e-09,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",539,9484,434,13824,0.0457612821594264,0.8051948051948052,other,"['GO:0006139', 'GO:0019219', 'GO:0031324', 'GO:0051172']"
334,GO:BP,GO:0016310,phosphorylation,6.778349331800114e-09,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",667,9484,529,13824,0.05577815267819485,0.7931034482758621,other,['GO:0006796']
335,KEGG,KEGG:00980,Metabolism of xenobiotics by cytochrome P450,7.085037427952061e-09,True,Metabolism of xenobiotics by cytochrome P450,69,9484,68,13824,0.007169970476592155,0.9855072463768116,other,['KEGG:00000']
336,GO:BP,GO:0009792,embryo development ending in birth or egg hatching,7.146483796295608e-09,True,"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",183,9484,162,13824,0.017081400253057783,0.8852459016393442,other,['GO:0009790']
337,GO:BP,GO:0016311,dephosphorylation,7.648825425660542e-09,True,"""The process of removing one or more phosphoric (ester or anhydride) residues from a molecule."" [ISBN:0198506732]",248,9484,213,13824,0.022458878110501897,0.8588709677419355,other,['GO:0006796']
338,GO:BP,GO:0044703,multi-organism reproductive process,8.051379574616106e-09,True,"""A biological process that directly contributes to the process of producing new individuals, involving another organism."" [GOC:jl]",1166,9484,893,13824,0.09415858287642345,0.7658662092624356,other,"['GO:0022414', 'GO:0051704']"
339,GO:BP,GO:0051253,negative regulation of RNA metabolic process,8.051379574616106e-09,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",526,9484,424,13824,0.044706874736398144,0.8060836501901141,other,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
340,GO:CC,GO:0098797,plasma membrane protein complex,8.447035517781977e-09,True,"""Any protein complex that is part of the plasma membrane."" [GOC:dos]",182,9484,161,13824,0.016975959510754954,0.8846153846153846,other,"['GO:0005886', 'GO:0098796']"
341,GO:BP,GO:0150063,visual system development,8.762852319968603e-09,True,"""The process whose specific outcome is the progression of the visual system over time, from its formation to the mature structure, including the eye, parts of the central nervous system (CNS) involved in processing of visual inputs, and connecting nerve pathways."" [GOC:aruk, GOC:bc, GOC:krc, PMID:15004427, PMID:20647017, PMID:22632727]",405,9484,333,13824,0.035111767186840996,0.8222222222222222,other,['GO:0048880']
342,GO:BP,GO:0048880,sensory system development,8.762852319968603e-09,True,"""The process whose specific outcome is the progression of a sensory system over time from its formation to the mature structure."" [GOC:dgh]",405,9484,333,13824,0.035111767186840996,0.8222222222222222,other,['GO:0048731']
343,GO:BP,GO:0001654,eye development,8.762852319968603e-09,True,"""The process whose specific outcome is the progression of the eye over time, from its formation to the mature structure. The eye is the organ of sight."" [GOC:jid, GOC:jl]",405,9484,333,13824,0.035111767186840996,0.8222222222222222,other,"['GO:0007423', 'GO:0150063']"
344,GO:BP,GO:0001700,embryonic development via the syncytial blastoderm,9.428553487882667e-09,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through syncytial blastoderm to the hatching of the first instar larva. An example of this process is found in Drosophila melanogaster."" [GOC:go_curators, GOC:mtg_sensu]",172,9484,153,13824,0.01613243357233235,0.8895348837209303,other,['GO:0009792']
345,GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,9.662539095783793e-09,True,"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]",505,9484,408,13824,0.04301982285955293,0.807920792079208,other,['GO:0008150']
346,GO:BP,GO:0015849,organic acid transport,9.885115968994749e-09,True,"""The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [ISBN:0198506732]",102,9484,96,13824,0.010122311261071278,0.9411764705882353,other,['GO:0071702']
347,GO:BP,GO:0042330,taxis,1.0153809438509557e-08,True,"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]",367,9484,304,13824,0.03205398566005905,0.8283378746594006,other,"['GO:0009605', 'GO:0040011']"
348,GO:MF,GO:0061135,endopeptidase regulator activity,1.0506252113264085e-08,True,"""Modulates the activity of a peptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:dph, GOC:tb]",100,9484,94,13824,0.009911429776465626,0.94,other,['GO:0061134']
349,GO:CC,GO:0044297,cell body,1.0645993722463695e-08,True,"""The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections."" [GOC:go_curators]",181,9484,160,13824,0.01687051876845213,0.8839779005524862,other,['GO:0110165']
350,KEGG,KEGG:00982,Drug metabolism - cytochrome P450,1.101974868567958e-08,True,Drug metabolism - cytochrome P450,67,9484,66,13824,0.006959088991986504,0.9850746268656716,other,['KEGG:00000']
351,GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,1.1165426521437762e-08,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",508,9484,410,13824,0.043230704344158585,0.8070866141732284,other,"['GO:0010558', 'GO:0031327', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
352,GO:BP,GO:1903507,negative regulation of nucleic acid-templated transcription,1.1165426521437762e-08,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]",508,9484,410,13824,0.043230704344158585,0.8070866141732284,other,"['GO:0097659', 'GO:1902679', 'GO:1903506']"
353,GO:BP,GO:0070887,cellular response to chemical stimulus,1.1236667682579278e-08,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",559,9484,448,13824,0.04723745255166596,0.8014311270125224,other,"['GO:0042221', 'GO:0051716']"
354,GO:BP,GO:0007267,cell-cell signaling,1.2335217776957419e-08,True,"""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell.  Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions."" [GOC:dos, GOC:mah]",531,9484,427,13824,0.04502319696330662,0.8041431261770244,other,"['GO:0007154', 'GO:0023052']"
355,GO:BP,GO:0007423,sensory organ development,1.3430527215665435e-08,True,"""The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure."" [GOC:go_curators]",491,9484,397,13824,0.04185997469422185,0.8085539714867617,other,['GO:0048513']
356,GO:MF,GO:0001653,peptide receptor activity,1.3831953991923132e-08,True,"""Combining with an extracellular or intracellular peptide to initiate a change in cell activity."" [GOC:jl]",56,9484,56,13824,0.005904681568958245,1.0,other,['GO:0038023']
357,GO:CC,GO:0030424,axon,1.4155741134029462e-08,True,"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]",280,9484,237,13824,0.02498945592576972,0.8464285714285714,other,['GO:0043005']
