,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
79,GO:CC,GO:0016592,mediator complex,0.022519778346968958,True,"""A protein complex that interacts with the carboxy-terminal domain of the largest subunit of RNA polymerase II and plays an active role in transducing the signal from a transcription factor to the transcriptional machinery. The mediator complex is required for activation of transcription of most protein-coding genes, but can also act as a transcriptional corepressor. The Saccharomyces complex contains several identifiable subcomplexes: a head domain comprising Srb2, -4, and -5, Med6, -8, and -11, and Rox3 proteins; a middle domain comprising Med1, -4, and -7, Nut1 and -2, Cse2, Rgr1, Soh1, and Srb7 proteins; a tail consisting of Gal11p, Med2p, Pgd1p, and Sin4p; and a regulatory subcomplex comprising Ssn2, -3, and -8, and Srb8 proteins. Metazoan mediator complexes have similar modular structures and include homologs of yeast Srb and Med proteins."" [PMID:11454195, PMID:16168358, PMID:17870225]",36,1519,12,11919,0.007899934167215274,0.3333333333333333,sing,['GO:0140513']
80,GO:CC,GO:0005657,replication fork,0.022519778346968958,True,"""The Y-shaped region of a replicating DNA molecule, resulting from the separation of the DNA strands and in which the synthesis of new strands takes place. Also includes associated protein complexes."" [GOC:mah, ISBN:0198547684]",36,1519,12,11919,0.007899934167215274,0.3333333333333333,sing,"['GO:0005694', 'GO:0110165']"
81,GO:BP,GO:0000712,resolution of meiotic recombination intermediates,0.023666271586356265,True,"""The cleavage and rejoining of intermediates, such as Holliday junctions, formed during meiotic recombination to produce two intact molecules in which genetic material has been exchanged."" [GOC:elh, PMID:11733053]",9,1437,6,11798,0.0041753653444676405,0.6666666666666666,sing,"['GO:0007131', 'GO:0051307', 'GO:0061982']"
82,GO:BP,GO:0044782,cilium organization,0.023666271586356265,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]",149,1437,34,11798,0.023660403618649965,0.22818791946308725,sing,"['GO:0006996', 'GO:0120036']"
83,GO:BP,GO:0009240,isopentenyl diphosphate biosynthetic process,0.024000748908061864,True,"""The chemical reactions and pathways resulting in the formation of isopentenyl diphosphate, an isomer of dimethylallyl diphosphate and the key precursor of all isoprenoids."" [GOC:jl, ISBN:0198506732]",4,1437,4,11798,0.0027835768963117608,1.0,sing,"['GO:0008299', 'GO:0008654', 'GO:0046490']"
84,GO:BP,GO:0043111,replication fork arrest,0.024000748908061864,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of DNA replication by impeding the progress of the DNA replication fork. Replication fork arrest is one of the 'quality control' processes ensuring that DNA-dependent DNA replication occurs correctly. DNA replication fork arrest during DNA-dependent DNA replication is not known to occur outside of cases where a replication error needs to be prevented or corrected."" [GOC:jl, GOC:pr, PMID:14645529]",4,1437,4,11798,0.0027835768963117608,1.0,sing,"['GO:0045005', 'GO:2000104']"
85,GO:BP,GO:0046490,isopentenyl diphosphate metabolic process,0.024000748908061864,True,"""The chemical reactions and pathways involving isopentenyl diphosphate, an isomer of dimethylallyl diphosphate and the key precursor of all isoprenoids."" [ISBN:0198506732]",4,1437,4,11798,0.0027835768963117608,1.0,sing,['GO:0006644']
86,GO:BP,GO:0031503,protein-containing complex localization,0.024000748908061864,True,"""A localization process that acts on a protein complex; the complex is transported to, or maintained in, a specific location."" [GOC:mah]",98,1437,25,11798,0.017397355601948505,0.25510204081632654,sing,['GO:0008104']
87,GO:CC,GO:0030687,"preribosome, large subunit precursor",0.025153717074648745,True,"""A preribosomal complex consisting of 27SA, 27SB, and/or 7S pre-rRNA, 5S rRNA, ribosomal proteins including late-associating large subunit proteins, and associated proteins; a precursor of the eukaryotic cytoplasmic large ribosomal subunit."" [PMID:10567516]",23,1519,9,11919,0.005924950625411455,0.391304347826087,sing,['GO:0030684']
88,GO:CC,GO:0000120,RNA polymerase I transcription regulator complex,0.03439620494268646,True,"""A transcription factor complex that acts at a regulatory region of a gene transcribed by RNA polymerase I."" [GOC:mah]",3,1519,3,11919,0.0019749835418038184,1.0,sing,"['GO:0005667', 'GO:0005730', 'GO:0140513']"
89,GO:CC,GO:0030688,"preribosome, small subunit precursor",0.03439620494268646,True,"""A preribosomal complex consisting of 20S pre-rRNA, ribosomal proteins including late-associating small subunit proteins, and associated proteins; a precursor of the eukaryotic cytoplasmic small ribosomal subunit."" [PMID:10567516]",12,1519,6,11919,0.003949967083607637,0.5,sing,['GO:0030684']
90,GO:CC,GO:0005668,RNA polymerase transcription factor SL1 complex,0.03439620494268646,True,"""A RNA polymerase I-specific transcription factor complex that contains the TATA-box-binding protein (TBP) and at least three TBP-associated factors including proteins known in mammals as TAFI110, TAFI63 and TAFI48."" [PMID:15691654]",3,1519,3,11919,0.0019749835418038184,1.0,sing,['GO:0000120']
91,GO:CC,GO:0043596,nuclear replication fork,0.03439620494268646,True,"""The Y-shaped region of a nuclear replicating DNA molecule, resulting from the separation of the DNA strands and in which the synthesis of new strands takes place. Also includes associated protein complexes."" [GOC:jl, GOC:mtg_sensu]",24,1519,9,11919,0.005924950625411455,0.375,sing,"['GO:0000228', 'GO:0005657']"
92,GO:CC,GO:1990130,GATOR1 complex,0.03439620494268646,True,"""A protein complex involved in regulation of non-nitrogen-starvation (NNS) autophagic process. In S. cerevisiae this complex contains Iml1p, Npr2p and Npr3p proteins. In humans the GATOR1 complex consists of DEPDC5, Nprl2, Nprl3."" [GOC:rb, PMID:21900499, PMID:23723238, PMID:23974112, PMID:28199306]",3,1519,3,11919,0.0019749835418038184,1.0,sing,"['GO:0032991', 'GO:0035859']"
93,GO:CC,GO:0032299,ribonuclease H2 complex,0.03439620494268646,True,"""A protein complex that possesses ribonuclease H activity, in which the catalytic subunit is a member of the RNase H2 (or HII) class. For example, in Saccharomyces the complex contains Rnh201p, Rnh202p and Rnh203p."" [GOC:mah, PMID:14734815]",3,1519,3,11919,0.0019749835418038184,1.0,sing,['GO:0140535']
94,GO:BP,GO:0022402,cell cycle process,0.034492933057329075,True,"""The cellular process that ensures successive accurate and complete genome replication and chromosome segregation."" [GOC:isa_complete, GOC:mtg_cell_cycle]",661,1437,110,11798,0.07654836464857341,0.1664145234493192,sing,"['GO:0007049', 'GO:0009987']"
95,KEGG,KEGG:00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.03708574023669888,True,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,24,357,9,3233,0.025210084033613446,0.375,sing,['KEGG:00000']
96,KEGG,KEGG:04122,Sulfur relay system,0.03708574023669888,True,Sulfur relay system,8,357,5,3233,0.014005602240896359,0.625,sing,['KEGG:00000']
97,KEGG,KEGG:00900,Terpenoid backbone biosynthesis,0.03796036652095572,True,Terpenoid backbone biosynthesis,26,357,9,3233,0.025210084033613446,0.34615384615384615,sing,['KEGG:00000']
98,KEGG,KEGG:00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.03796036652095572,True,Ubiquinone and other terpenoid-quinone biosynthesis,9,357,5,3233,0.014005602240896359,0.5555555555555556,sing,['KEGG:00000']
99,KEGG,KEGG:00510,N-Glycan biosynthesis,0.04275790181457469,True,N-Glycan biosynthesis,38,357,11,3233,0.03081232492997199,0.2894736842105263,sing,['KEGG:00000']
100,GO:BP,GO:0043603,cellular amide metabolic process,0.043471851788533224,True,"""The chemical reactions and pathways involving an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group, as carried out by individual cells."" [GOC:curators]",695,1437,114,11798,0.07933194154488518,0.16402877697841728,sing,['GO:0034641']
101,GO:BP,GO:0007017,microtubule-based process,0.043471851788533224,True,"""Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins."" [GOC:mah]",532,1437,91,11798,0.06332637439109255,0.17105263157894737,sing,['GO:0009987']
102,GO:BP,GO:0006264,mitochondrial DNA replication,0.043471851788533224,True,"""The process in which new strands of DNA are synthesized in the mitochondrion."" [GOC:ai]",10,1437,6,11798,0.0041753653444676405,0.6,sing,['GO:0006261']
103,GO:BP,GO:0000027,ribosomal large subunit assembly,0.043471851788533224,True,"""The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit."" [GOC:jl]",21,1437,9,11798,0.006263048016701462,0.42857142857142855,sing,"['GO:0022618', 'GO:0042255', 'GO:0042273']"
104,GO:BP,GO:0008033,tRNA processing,0.04390312649446034,True,"""The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group."" [GOC:jl, PMID:12533506]",97,1437,24,11798,0.016701461377870562,0.24742268041237114,sing,"['GO:0006399', 'GO:0034470']"
105,GO:BP,GO:0051298,centrosome duplication,0.04390312649446034,True,"""The replication of a centrosome, a structure comprised of a pair of centrioles and peri-centriolar material from which a microtubule spindle apparatus is organized."" [GOC:ai]",39,1437,13,11798,0.009046624913013222,0.3333333333333333,sing,"['GO:0007098', 'GO:0022402']"
106,GO:CC,GO:0035145,exon-exon junction complex,0.043994728893718194,True,"""A multi-subunit complex deposited by the spliceosome upstream of messenger RNA exon-exon junctions. The exon-exon junction complex provides a binding platform for factors involved in mRNA export and nonsense-mediated mRNA decay."" [PMID:11532962, PMID:11743026]",9,1519,5,11919,0.0032916392363396972,0.5555555555555556,sing,['GO:0140513']
107,GO:BP,GO:0006275,regulation of DNA replication,0.045148337484209496,True,"""Any process that modulates the frequency, rate or extent of DNA replication."" [GOC:go_curators]",44,1437,14,11798,0.009742519137091163,0.3181818181818182,sing,"['GO:0006260', 'GO:2000112']"
