,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
139,GO:CC,GO:0042995,cell projection,0.9999999999997553,False,"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]",765,65,1,11919,0.015384615384615385,0.00130718954248366,fsing_ns,['GO:0110165']
140,GO:CC,GO:0005856,cytoskeleton,0.9999999999997553,False,"""Any of the various filamentous elements that form the internal framework of cells, and typically remain after treatment of the cells with mild detergent to remove membrane constituents and soluble components of the cytoplasm. The term embraces intermediate filaments, microfilaments, microtubules, the microtrabecular lattice, and other structures characterized by a polymeric filamentous nature and long-range order within the cell. The various elements of the cytoskeleton not only serve in the maintenance of cellular shape but also have roles in other cellular functions, including cellular movement, cell division, endocytosis, and movement of organelles."" [GOC:mah, ISBN:0198547684, PMID:16959967]",646,65,2,11919,0.03076923076923077,0.0030959752321981426,fsing_ns,['GO:0043232']
141,GO:CC,GO:0012505,endomembrane system,0.9999999999997553,False,"""A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."" [GOC:lh]",1384,65,1,11919,0.015384615384615385,0.000722543352601156,fsing_ns,['GO:0110165']
142,GO:CC,GO:0031966,mitochondrial membrane,0.9999999999997553,False,"""Either of the lipid bilayers that surround the mitochondrion and form the mitochondrial envelope."" [GOC:mah, NIF_Subcellular:sao1045389829]",373,65,1,11919,0.015384615384615385,0.002680965147453083,fsing_ns,"['GO:0005740', 'GO:0031090']"
143,GO:CC,GO:0031967,organelle envelope,0.9999999999997553,False,"""A double membrane structure enclosing an organelle, including two lipid bilayers and the region between them. In some cases, an organelle envelope may have more than two membranes."" [GOC:mah, GOC:pz]",528,65,1,11919,0.015384615384615385,0.001893939393939394,fsing_ns,"['GO:0031975', 'GO:0043227', 'GO:0043229']"
144,GO:CC,GO:0042600,egg chorion,0.9999999999997553,False,"""A protective, noncellular membrane that surrounds the eggs of various animals including insects and fish."" [GOC:jl, ISBN:0721662544]",41,65,1,11919,0.015384615384615385,0.024390243902439025,fsing_ns,['GO:0030312']
145,GO:CC,GO:0031974,membrane-enclosed lumen,0.9999999999997553,False,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",1181,65,2,11919,0.03076923076923077,0.001693480101608806,fsing_ns,['GO:0110165']
146,GO:CC,GO:0032991,protein-containing complex,0.9999999999997553,False,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]",2963,65,2,11919,0.03076923076923077,0.0006749915626054674,fsing_ns,['GO:0005575']
147,GO:CC,GO:0032783,super elongation complex,0.9999999999997553,False,"""A transcription elongation factor complex that increases the overall rate of RNA polymerase II transcription elongation by suppressing transient polymerase pausing. At minimum, the complex contains a transcription factor of the ELL family, an EAF protein, and an AFF family protein or distant relative and most likely also P-TEFb and AF9 or ENL. The complex is conserved from yeast to humans. In Schizosaccharomyces pombe it contains Ell1, Eaf1, and Ebp1, but it is absent from S. cerevisiae."" [PMID:17150956, PMID:30102332]",8,65,1,11919,0.015384615384615385,0.125,fsing_ns,['GO:0008023']
148,GO:CC,GO:0031982,vesicle,0.9999999999997553,False,"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]",531,65,2,11919,0.03076923076923077,0.003766478342749529,fsing_ns,['GO:0043227']
149,GO:CC,GO:0031975,envelope,0.9999999999997553,False,"""A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers."" [GOC:mah, GOC:pz]",528,65,1,11919,0.015384615384615385,0.001893939393939394,fsing_ns,['GO:0110165']
150,GO:CC,GO:0005886,plasma membrane,0.9999999999997553,False,"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]",1658,65,2,11919,0.03076923076923077,0.0012062726176115801,fsing_ns,"['GO:0016020', 'GO:0071944']"
151,GO:CC,GO:0008023,transcription elongation factor complex,0.9999999999997553,False,"""Any protein complex that interacts with RNA polymerase II to increase (positive transcription elongation factor) or reduce (negative transcription elongation factor) the rate of transcription elongation."" [GOC:jl]",45,65,1,11919,0.015384615384615385,0.022222222222222223,fsing_ns,"['GO:0005654', 'GO:0140513']"
152,GO:CC,GO:0005740,mitochondrial envelope,0.9999999999997553,False,"""The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space."" [GOC:ai, GOC:pz]",389,65,1,11919,0.015384615384615385,0.002570694087403599,fsing_ns,"['GO:0005739', 'GO:0031967']"
153,GO:CC,GO:0010008,endosome membrane,0.9999999999997553,False,"""The lipid bilayer surrounding an endosome."" [GOC:mah]",104,65,1,11919,0.015384615384615385,0.009615384615384616,fsing_ns,"['GO:0005768', 'GO:0098588']"
154,GO:CC,GO:0031090,organelle membrane,0.9999999999997553,False,"""A membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle."" [GOC:dos, GOC:mah]",1201,65,2,11919,0.03076923076923077,0.0016652789342214821,fsing_ns,"['GO:0016020', 'GO:0043227']"
155,GO:CC,GO:0031981,nuclear lumen,0.9999999999997553,False,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",923,65,2,11919,0.03076923076923077,0.0021668472372697724,fsing_ns,"['GO:0005634', 'GO:0043233', 'GO:0070013']"
156,GO:CC,GO:0030964,NADH dehydrogenase complex,0.9999999999997553,False,"""An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone."" [GOC:mah]",54,65,1,11919,0.015384615384615385,0.018518518518518517,fsing_ns,"['GO:0098796', 'GO:1990204']"
157,GO:CC,GO:0043233,organelle lumen,0.9999999999997553,False,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",1181,65,2,11919,0.03076923076923077,0.001693480101608806,fsing_ns,"['GO:0031974', 'GO:0043226']"
158,GO:CC,GO:0005743,mitochondrial inner membrane,0.9999999999997553,False,"""The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae."" [GOC:ai]",293,65,1,11919,0.015384615384615385,0.0034129692832764505,fsing_ns,"['GO:0019866', 'GO:0031966']"
159,GO:CC,GO:0015630,microtubule cytoskeleton,0.9999999999997553,False,"""The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins."" [GOC:jl, ISBN:0395825172]",418,65,1,11919,0.015384615384615385,0.0023923444976076554,fsing_ns,['GO:0005856']
160,GO:CC,GO:0019866,organelle inner membrane,0.9999999999997553,False,"""The inner, i.e. lumen-facing, lipid bilayer of an organelle envelope; usually highly selective to most ions and metabolites."" [GOC:mah]",308,65,1,11919,0.015384615384615385,0.003246753246753247,fsing_ns,"['GO:0031090', 'GO:0031967']"
161,GO:CC,GO:0005746,mitochondrial respirasome,0.9999999999997553,False,"""The protein complexes that form the mitochondrial electron transport system (the respiratory chain), associated with the inner mitochondrial membrane. The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:curators, GOC:ecd, ISBN:0198547684]",91,65,1,11919,0.015384615384615385,0.01098901098901099,fsing_ns,"['GO:0005743', 'GO:0070469']"
162,GO:CC,GO:0005747,mitochondrial respiratory chain complex I,0.9999999999997553,False,"""A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. It contains about 25 different polypeptide subunits, including NADH dehydrogenase (ubiquinone), flavin mononucleotide and several different iron-sulfur clusters containing non-heme iron. The iron undergoes oxidation-reduction between Fe(II) and Fe(III), and catalyzes proton translocation linked to the oxidation of NADH by ubiquinone."" [GOC:mtg_sensu, ISBN:0198547684]",54,65,1,11919,0.015384615384615385,0.018518518518518517,fsing_ns,"['GO:0005746', 'GO:0045271', 'GO:0098800']"
163,GO:CC,GO:1990204,oxidoreductase complex,0.9999999999997553,False,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",103,65,1,11919,0.015384615384615385,0.009708737864077669,fsing_ns,['GO:1902494']
164,GO:CC,GO:1902494,catalytic complex,0.9999999999997553,False,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",1035,65,1,11919,0.015384615384615385,0.000966183574879227,fsing_ns,['GO:0032991']
165,GO:CC,GO:0030054,cell junction,0.9999999999997553,False,"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, http://www.vivo.colostate.edu/hbooks/cmb/cells/pmemb/junctions_a.html, ISBN:0198506732, PMID:26820516, PMID:28096264]",597,65,1,11919,0.015384615384615385,0.0016750418760469012,fsing_ns,['GO:0110165']
166,GO:CC,GO:0005813,centrosome,0.9999999999997553,False,"""A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle."" [GOC:mah, ISBN:0198547684]",138,65,1,11919,0.015384615384615385,0.007246376811594203,fsing_ns,['GO:0005815']
167,GO:CC,GO:0005815,microtubule organizing center,0.9999999999997553,False,"""An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides."" [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]",213,65,1,11919,0.015384615384615385,0.004694835680751174,fsing_ns,"['GO:0015630', 'GO:0110165']"
168,GO:CC,GO:0140513,nuclear protein-containing complex,0.9999999999997553,False,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",909,65,1,11919,0.015384615384615385,0.0011001100110011,fsing_ns,"['GO:0005634', 'GO:0032991']"
169,GO:CC,GO:0120025,plasma membrane bounded cell projection,0.9999999999997553,False,"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]",755,65,1,11919,0.015384615384615385,0.0013245033112582781,fsing_ns,['GO:0042995']
170,GO:CC,GO:0030312,external encapsulating structure,0.9999999999997553,False,"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]",46,65,1,11919,0.015384615384615385,0.021739130434782608,fsing_ns,"['GO:0071944', 'GO:0110165']"
171,GO:CC,GO:0043232,intracellular non-membrane-bounded organelle,0.9999999999997553,False,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",1814,65,4,11919,0.06153846153846154,0.002205071664829107,fsing_ns,"['GO:0005622', 'GO:0043228', 'GO:0043229']"
172,GO:CC,GO:0110165,cellular anatomical entity,0.9999999999997553,False,"""A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."" [GOC:kmv]",10365,65,33,11919,0.5076923076923077,0.0031837916063675834,fsing_ns,['GO:0005575']
173,GO:CC,GO:0098800,inner mitochondrial membrane protein complex,0.9999999999997553,False,"""Any protein complex that is part of the inner mitochondrial membrane."" [GOC:dos]",159,65,1,11919,0.015384615384615385,0.006289308176100629,fsing_ns,"['GO:0005743', 'GO:0098796', 'GO:0098798']"
174,GO:CC,GO:0045202,synapse,0.9999999999997553,False,"""The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane."" [GOC:aruk, ISBN:0198506732, PMID:24619342, PMID:29383328, PMID:31998110]",440,65,1,11919,0.015384615384615385,0.0022727272727272726,fsing_ns,['GO:0030054']
175,GO:CC,GO:0045271,respiratory chain complex I,0.9999999999997553,False,"""Respiratory chain complex I is an enzyme of the respiratory chain. It consists of several polypeptide chains and is L-shaped, with a horizontal arm lying in the membrane and a vertical arm that projects into the matrix. The electrons of NADH enter the chain at this complex."" [GOC:imk, GOC:jid, ISBN:0716749556]",54,65,1,11919,0.015384615384615385,0.018518518518518517,fsing_ns,"['GO:0030964', 'GO:0098803']"
176,GO:CC,GO:0070013,intracellular organelle lumen,0.9999999999997553,False,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",1180,65,2,11919,0.03076923076923077,0.001694915254237288,fsing_ns,"['GO:0031974', 'GO:0043229']"
177,GO:CC,GO:0070469,respirasome,0.9999999999997553,False,"""The protein complexes that form the electron transport system (the respiratory chain), associated with a cell membrane, usually the plasma membrane (in prokaryotes) or the inner mitochondrial membrane (on eukaryotes). The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:ecd, GOC:mah, ISBN:0198547684, Wikipedia:Respirasome]",95,65,1,11919,0.015384615384615385,0.010526315789473684,fsing_ns,"['GO:0016020', 'GO:0110165']"
178,GO:CC,GO:0071944,cell periphery,0.9999999999997553,False,"""The part of a cell encompassing the cell cortex, the plasma membrane, and any external encapsulating structures."" [GOC:mah]",1798,65,3,11919,0.046153846153846156,0.0016685205784204673,fsing_ns,['GO:0110165']
179,GO:CC,GO:0097708,intracellular vesicle,0.9999999999997553,False,"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]",482,65,1,11919,0.015384615384615385,0.002074688796680498,fsing_ns,"['GO:0005622', 'GO:0031982']"
180,GO:CC,GO:0098803,respiratory chain complex,0.9999999999997553,False,"""Any protein complex that is part of a respiratory chain."" [GOC:dos]",91,65,1,11919,0.015384615384615385,0.01098901098901099,fsing_ns,"['GO:0070469', 'GO:0098796']"
181,GO:CC,GO:0009986,cell surface,0.9999999999997553,False,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",83,65,1,11919,0.015384615384615385,0.012048192771084338,fsing_ns,['GO:0110165']
182,GO:CC,GO:0030424,axon,0.9999999999997553,False,"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]",282,65,1,11919,0.015384615384615385,0.0035460992907801418,fsing_ns,['GO:0043005']
183,GO:CC,GO:0098595,perivitelline space,0.9999999999997553,False,"""The space between the membrane of an oocyte and a surrounding membranous structure (zona pellucida or perivitelline membrane)."" [GOC:dos]",18,65,1,11919,0.015384615384615385,0.05555555555555555,fsing_ns,['GO:0005576']
184,GO:CC,GO:0098687,chromosomal region,0.9999999999997553,False,"""Any subdivision of a chromosome along its length."" [GOC:dos]",210,65,1,11919,0.015384615384615385,0.004761904761904762,fsing_ns,"['GO:0005694', 'GO:0110165']"
185,GO:CC,GO:0098796,membrane protein complex,0.9999999999997553,False,"""Any protein complex that is part of a membrane."" [GOC:dos]",582,65,1,11919,0.015384615384615385,0.001718213058419244,fsing_ns,"['GO:0016020', 'GO:0032991']"
186,GO:CC,GO:0098798,mitochondrial protein-containing complex,0.9999999999997553,False,"""A protein complex that is part of a mitochondrion."" [GOC:dos]",279,65,1,11919,0.015384615384615385,0.0035842293906810036,fsing_ns,"['GO:0005739', 'GO:0032991']"
187,GO:CC,GO:0098588,bounding membrane of organelle,0.9999999999997553,False,"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]",512,65,1,11919,0.015384615384615385,0.001953125,fsing_ns,['GO:0031090']
188,GO:BP,GO:0046483,heterocycle metabolic process,1.0,False,"""The chemical reactions and pathways involving heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198506732]",2688,59,1,11798,0.01694915254237288,0.0003720238095238095,fsing_ns,['GO:0044237']
189,GO:BP,GO:0035194,post-transcriptional gene silencing by RNA,1.0,False,"""Any process of posttranscriptional gene inactivation (silencing) mediated by small RNA molecules that may trigger RNA (often mRNA) degradation or negatively regulate mRNA translation."" [GOC:aruk, GOC:bc, GOC:mah, GOC:rl, PMID:15020054, PMID:15066275, PMID:15066283, PMID:23985560, PMID:28379604]",66,59,1,11798,0.01694915254237288,0.015151515151515152,fsing_ns,"['GO:0016441', 'GO:0031047']"
190,GO:BP,GO:0042221,response to chemical,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",1317,59,3,11798,0.05084745762711865,0.002277904328018223,fsing_ns,['GO:0050896']
191,GO:BP,GO:0048285,organelle fission,1.0,False,"""The creation of two or more organelles by division of one organelle."" [GOC:jid]",375,59,3,11798,0.05084745762711865,0.008,fsing_ns,['GO:0006996']
192,GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,1.0,False,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",554,59,3,11798,0.05084745762711865,0.005415162454873646,fsing_ns,"['GO:0009653', 'GO:0032502']"
193,GO:BP,GO:0048639,positive regulation of developmental growth,1.0,False,"""Any process that activates, maintains or increases the rate of developmental growth."" [GOC:go_curators]",104,59,1,11798,0.01694915254237288,0.009615384615384616,fsing_ns,"['GO:0045927', 'GO:0048589', 'GO:0048638', 'GO:0051094']"
194,GO:BP,GO:0035120,post-embryonic appendage morphogenesis,1.0,False,"""The process, occurring after embryonic development, by which the anatomical structures of an appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",335,59,1,11798,0.01694915254237288,0.0029850746268656717,fsing_ns,"['GO:0009886', 'GO:0035107']"
195,GO:BP,GO:0048638,regulation of developmental growth,1.0,False,"""Any process that modulates the frequency, rate or extent of developmental growth."" [GOC:go_curators]",239,59,1,11798,0.01694915254237288,0.0041841004184100415,fsing_ns,"['GO:0040008', 'GO:0048589', 'GO:0050793']"
196,GO:BP,GO:0048609,multicellular organismal reproductive process,1.0,False,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",1161,59,4,11798,0.06779661016949153,0.0034453057708871662,fsing_ns,"['GO:0022414', 'GO:0032504']"
197,GO:BP,GO:0048599,oocyte development,1.0,False,"""The process whose specific outcome is the progression of an oocyte over time, from initial commitment of the cell to its specific fate, to the fully functional differentiated cell."" [GOC:go_curators]",140,59,1,11798,0.01694915254237288,0.007142857142857143,fsing_ns,"['GO:0007281', 'GO:0009994']"
198,GO:BP,GO:0048598,embryonic morphogenesis,1.0,False,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",243,59,2,11798,0.03389830508474576,0.00823045267489712,fsing_ns,"['GO:0009653', 'GO:0009790']"
199,GO:BP,GO:0048589,developmental growth,1.0,False,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",382,59,1,11798,0.01694915254237288,0.002617801047120419,fsing_ns,"['GO:0032502', 'GO:0040007']"
200,GO:BP,GO:0048149,behavioral response to ethanol,1.0,False,"""Any process that results in a change in the behavior of an organism as a result of an ethanol stimulus."" [GOC:jid]",56,59,1,11798,0.01694915254237288,0.017857142857142856,fsing_ns,"['GO:0030534', 'GO:0045471']"
201,GO:BP,GO:0048584,positive regulation of response to stimulus,1.0,False,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",525,59,2,11798,0.03389830508474576,0.0038095238095238095,fsing_ns,"['GO:0048518', 'GO:0048583', 'GO:0050896']"
202,GO:BP,GO:0048563,post-embryonic animal organ morphogenesis,1.0,False,"""Morphogenesis, during the post-embryonic phase, of an animal tissue or tissues that work together to perform a specific function or functions. Morphogenesis pertains to process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]",409,59,2,11798,0.03389830508474576,0.004889975550122249,fsing_ns,"['GO:0009886', 'GO:0009887', 'GO:0048569']"
203,GO:BP,GO:0048522,positive regulation of cellular process,1.0,False,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1758,59,3,11798,0.05084745762711865,0.0017064846416382253,fsing_ns,"['GO:0009987', 'GO:0048518', 'GO:0050794']"
204,GO:BP,GO:0048519,negative regulation of biological process,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1743,59,1,11798,0.01694915254237288,0.0005737234652897303,fsing_ns,"['GO:0008150', 'GO:0050789']"
205,GO:BP,GO:0048518,positive regulation of biological process,1.0,False,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",1888,59,3,11798,0.05084745762711865,0.0015889830508474577,fsing_ns,"['GO:0008150', 'GO:0050789']"
206,GO:BP,GO:0048513,animal organ development,1.0,False,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",1268,59,4,11798,0.06779661016949153,0.0031545741324921135,fsing_ns,"['GO:0048731', 'GO:0048856']"
207,GO:BP,GO:0048511,rhythmic process,1.0,False,"""Any process pertinent to the generation and maintenance of rhythms in the physiology of an organism."" [GOC:jid]",229,59,1,11798,0.01694915254237288,0.004366812227074236,fsing_ns,['GO:0008150']
208,GO:BP,GO:0048477,oogenesis,1.0,False,"""The complete process of formation and maturation of an ovum or female gamete from a primordial female germ cell. Examples of this process are found in Mus musculus and Drosophila melanogaster."" [GOC:kmv, GOC:mtg_sensu, GOC:pr]",630,59,2,11798,0.03389830508474576,0.0031746031746031746,fsing_ns,"['GO:0007281', 'GO:0007292']"
209,GO:BP,GO:0048468,cell development,1.0,False,"""The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:go_curators]",1452,59,5,11798,0.0847457627118644,0.003443526170798898,fsing_ns,"['GO:0030154', 'GO:0048856', 'GO:0048869']"
210,GO:BP,GO:0048583,regulation of response to stimulus,1.0,False,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1001,59,2,11798,0.03389830508474576,0.001998001998001998,fsing_ns,"['GO:0050789', 'GO:0050896']"
211,GO:BP,GO:0048569,post-embryonic animal organ development,1.0,False,"""Development, taking place during the post-embryonic phase of an animal tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]",495,59,2,11798,0.03389830508474576,0.00404040404040404,fsing_ns,['GO:0048513']
212,GO:BP,GO:0044772,mitotic cell cycle phase transition,1.0,False,"""The cell cycle process by which a cell commits to entering the next mitotic cell cycle phase."" [GOC:mtg_cell_cycle]",125,59,1,11798,0.01694915254237288,0.008,fsing_ns,"['GO:0044770', 'GO:1903047']"
213,GO:BP,GO:0045927,positive regulation of growth,1.0,False,"""Any process that activates or increases the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]",128,59,1,11798,0.01694915254237288,0.0078125,fsing_ns,"['GO:0040007', 'GO:0040008', 'GO:0048518']"
214,GO:BP,GO:0040011,locomotion,1.0,False,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",687,59,2,11798,0.03389830508474576,0.002911208151382824,fsing_ns,['GO:0008150']
215,GO:BP,GO:0044260,cellular macromolecule metabolic process,1.0,False,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass, as carried out by individual cells."" [GOC:mah]",3737,59,1,11798,0.01694915254237288,0.0002675943270002676,fsing_ns,"['GO:0043170', 'GO:0044237']"
216,GO:BP,GO:0044238,primary metabolic process,1.0,False,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators, http://www.metacyc.org]",5526,59,3,11798,0.05084745762711865,0.0005428881650380022,fsing_ns,['GO:0008152']
217,GO:BP,GO:0044237,cellular metabolic process,1.0,False,"""The chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:go_curators]",5497,59,4,11798,0.06779661016949153,0.0007276696379843551,fsing_ns,"['GO:0008152', 'GO:0009987']"
218,GO:BP,GO:0044089,positive regulation of cellular component biogenesis,1.0,False,"""Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]",161,59,1,11798,0.01694915254237288,0.006211180124223602,fsing_ns,"['GO:0044085', 'GO:0044087', 'GO:0048522']"
219,GO:BP,GO:0044087,regulation of cellular component biogenesis,1.0,False,"""Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]",326,59,1,11798,0.01694915254237288,0.003067484662576687,fsing_ns,"['GO:0044085', 'GO:0050794']"
220,GO:BP,GO:0040008,regulation of growth,1.0,False,"""Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development."" [GOC:ems, GOC:mah]",323,59,1,11798,0.01694915254237288,0.0030959752321981426,fsing_ns,"['GO:0040007', 'GO:0050789']"
